,account_id,games,wins,pos_1_num,pos_2_num,pos_3_num,pos_4_num,pos_5_num,last_hits,denies,kills,deaths,assists
3835,1056905973,2,2,1,1,0,0,0,772,28,35,12,26
3836,106044150,1,1,0,0,0,1,0,183,12,2,10,16
3837,155753209,3,0,1,0,2,0,0,144,18,2,16,6
3838,344005370,1,0,0,0,0,0,1,70,2,4,12,24
3839,94870266,1,1,0,0,0,0,1,21,1,0,7,15
3840,435657468,4,2,0,0,0,2,2,60,12,7,22,49
3841,903224063,1,0,0,0,0,0,1,35,11,3,8,11
3842,362519295,1,0,0,0,0,0,1,19,1,3,12,8
3843,120134402,3,1,3,0,0,0,0,1100,33,13,5,30
3844,52402948,3,0,0,0,0,3,0,84,6,9,11,19
3845,134683396,58,26,40,16,1,0,1,15007,554,422,204,510
3846,134159112,11,5,0,0,0,2,9,411,19,16,94,157
3847,134912777,1,0,0,0,1,0,0,51,0,2,11,13
3848,411343628,10,5,0,3,5,1,1,1910,176,94,80,127
3849,301931278,5,1,0,0,1,0,4,242,1,10,29,64
3850,879074062,1,0,1,0,0,0,0,101,3,2,8,7
3851,194681621,8,3,0,0,3,2,3,417,33,36,70,107
3852,283646746,1,0,1,0,0,0,0,90,9,0,7,2
3853,118233883,518,267,138,261,100,4,15,144158,4085,4042,2167,5489
3854,44866331,2,1,0,0,0,0,2,151,2,5,20,46
3855,294656802,4,2,4,0,0,0,0,1130,55,33,19,30
3856,177085220,248,129,53,157,31,4,3,60060,2601,1769,1024,2448
3857,124787499,1,0,0,1,0,0,0,212,10,5,4,6
3858,211852078,1,1,0,0,0,1,0,42,7,11,10,17
3859,423566129,1,0,0,0,0,1,0,34,2,3,7,5
3860,86874930,120,61,37,58,24,1,0,26540,1054,1003,540,1247
3861,324836148,1,1,1,0,0,0,0,252,11,8,9,24
3862,129964854,1,0,0,1,0,0,0,249,6,5,8,9
3863,904272695,1,1,1,0,0,0,0,306,13,13,0,14
3864,118889275,1,1,0,0,0,1,0,109,10,7,4,15
3865,881531711,2,1,2,0,0,0,0,646,16,19,12,22
3866,161422146,3,0,0,2,0,1,0,348,24,16,11,19
3867,203463490,2,1,0,0,0,1,1,36,2,5,8,12
3868,373660484,2,1,0,1,1,0,0,225,34,17,18,18
3869,454368069,2,1,2,0,0,0,0,390,19,13,4,18
3870,168926023,18,13,12,5,1,0,0,6323,191,141,70,161
3871,312875850,2,0,2,0,0,0,0,208,7,3,9,8
3872,252910415,1,0,1,0,0,0,0,36,3,1,2,0
3873,122133328,7,3,0,1,5,1,0,1129,57,29,33,57
3874,44276560,11,6,0,0,5,2,4,1363,18,59,54,155
3875,1033083731,1,0,0,0,0,0,1,22,4,0,10,7
3876,868358996,3,2,2,1,0,0,0,925,100,38,9,24
3877,152083285,154,57,89,51,11,2,1,39156,1993,877,655,1042
3878,394632021,2,0,0,0,2,0,0,114,5,0,11,10
3879,338926423,2,0,0,2,0,0,0,612,22,15,5,17
3880,1067653972,2,1,0,0,2,0,0,168,9,5,7,26
3881,40704851,1,1,1,0,0,0,0,150,31,16,1,16
3882,413899609,1,0,0,1,0,0,0,115,15,4,8,8
3883,184752987,1,0,0,1,0,0,0,49,0,0,6,0
3884,85367644,130,54,109,15,3,0,3,44309,1394,854,466,1073
3885,910433116,6,1,1,2,3,0,0,884,29,30,46,54
3886,490478431,3,1,2,0,1,0,0,1268,39,22,19,40
3887,148609888,3,2,0,3,0,0,0,829,60,25,12,40
3888,112171873,2,0,0,0,1,1,0,268,9,9,22,49
3889,176626528,1,0,0,0,0,1,0,12,4,1,3,1
3890,877763426,4,2,0,0,0,0,4,145,9,16,32,46
3891,845257570,1,0,1,0,0,0,0,250,2,2,5,2
3892,329456485,2,1,1,1,0,0,0,391,62,32,6,34
3893,836737894,3,3,0,0,0,1,2,52,22,5,14,42
3894,1060346727,14,5,1,9,4,0,0,2814,112,53,76,107
3895,122166120,1,0,1,0,0,0,0,58,8,3,3,2
3896,900012905,3,2,0,1,2,0,0,495,38,21,9,37
3897,1032330090,1,0,0,1,0,0,0,5,0,1,6,0
3898,473832303,1,1,0,1,0,0,0,258,5,17,9,13
3899,1107303280,2,1,0,0,0,1,1,64,3,9,12,24
3900,72457071,3,1,0,0,0,0,3,57,13,0,15,17
3901,121183093,2,0,0,0,0,0,2,32,2,2,27,15
3902,245472124,1,1,0,1,0,0,0,174,27,38,4,13
3903,152869757,3,0,0,0,0,0,3,51,4,5,27,14
3904,150641534,1,0,0,0,0,0,1,70,3,2,18,15
3905,1038261118,2,2,1,1,0,0,0,506,10,16,1,20
3906,870587266,9,4,0,2,1,4,2,927,26,53,84,139
3907,348756867,10,6,0,1,7,2,0,1455,51,54,59,146
3908,912759683,1,0,0,1,0,0,0,280,11,5,5,7
3909,253926275,1,1,0,1,0,0,0,101,17,13,3,14
3910,128523142,3,1,0,0,0,2,1,147,8,7,13,28
3911,201759620,1,1,1,0,0,0,0,93,15,14,3,6
3912,286104462,1,1,0,0,1,0,0,228,2,4,2,21
3913,232201105,5,3,2,3,0,0,0,1407,95,34,16,39
3914,398498711,2,1,0,0,0,1,1,36,6,7,13,23
3915,114203544,2,2,1,1,0,0,0,573,39,13,5,33
3916,770579353,1,0,0,0,0,1,0,6,2,2,9,2
3917,870652829,2,0,2,0,0,0,0,482,51,23,5,15
3918,159128477,2,1,2,0,0,0,0,625,11,10,4,14
3919,119315361,329,145,269,51,5,1,3,111238,3532,2530,927,2818
3920,188816291,1,0,0,0,0,0,1,4,0,0,10,2
3921,878025636,2,1,1,1,0,0,0,414,31,5,4,11
3922,127671203,1,1,0,0,0,0,1,10,2,3,0,4
3923,415210406,1,0,1,0,0,0,0,570,11,25,7,18
3924,88087463,1,1,0,0,1,0,0,132,37,9,6,18
3925,172137385,4,2,0,0,0,2,2,85,3,17,27,45
3926,105749417,1,0,1,0,0,0,0,60,3,2,4,6
3927,1058937770,1,0,1,0,0,0,0,249,10,7,1,4
3928,274078636,313,156,0,0,1,58,254,13977,729,957,1994,4518
3929,1098554283,2,1,0,0,2,0,0,202,18,5,10,20
3930,241507245,1,0,0,0,1,0,0,42,10,0,4,1
3931,398531503,1,0,0,0,0,1,0,32,1,0,8,11
3932,316677033,5,1,3,2,0,0,0,1701,139,44,24,55
3933,866098097,1,0,0,0,1,0,0,75,3,2,13,1
3934,481303474,151,68,0,5,23,93,30,24089,658,820,1134,1893
3935,91364275,170,82,92,57,15,6,0,43253,2509,1215,600,1502
3936,427269043,5,3,0,0,1,1,3,254,17,12,40,99
3937,839392173,7,4,0,0,7,0,0,1191,50,40,36,47
3938,237247414,1,0,0,1,0,0,0,316,13,10,7,10
3939,187276215,199,99,51,75,28,25,20,29631,1658,1851,1180,1762
3940,906894262,1,0,0,0,0,0,1,59,0,1,9,7
3941,234658742,4,4,0,0,0,1,3,291,19,27,32,65
3942,190389180,25,0,9,12,3,0,1,2847,88,89,138,108
3943,871439294,22,7,11,5,2,2,2,4744,229,141,111,213
3944,152148928,2,0,1,0,1,0,0,288,15,9,12,9
3945,347380673,2,0,0,0,0,2,0,81,3,7,16,25
3946,322345922,1,1,0,0,0,0,1,87,5,2,4,20
3947,414620612,7,5,6,1,0,0,0,2095,107,97,25,85
3948,1089182661,1,0,0,0,0,1,0,33,1,2,9,6
3949,1183062984,3,0,1,1,1,0,0,112,3,2,36,2
3950,200711114,2,0,0,2,0,0,0,320,21,8,12,9
3951,204217293,6,1,0,1,2,1,2,668,47,19,72,51
3952,372480986,4,3,1,2,1,0,0,720,75,31,14,41
3953,179968988,4,0,0,0,4,0,0,581,95,17,21,33
3954,108501982,1,0,0,0,1,0,0,111,4,4,9,6
3955,307502048,1,1,1,0,0,0,0,296,13,6,2,14
3956,90676193,5,4,1,0,0,4,0,483,30,34,18,61
3957,254548961,1,1,0,0,1,0,0,108,7,3,8,24
3958,140155883,300,146,14,38,38,136,74,29365,1672,1636,2202,3869
3959,188488684,36,23,0,0,0,7,29,935,56,145,306,535
3960,341220333,1,0,0,0,1,0,0,142,12,5,7,14
3961,174365678,1,0,0,1,0,0,0,249,16,19,2,13
3962,128228331,26,19,7,9,6,4,0,6986,361,189,111,327
3963,321297394,8,6,0,0,0,0,8,119,39,16,40,76
3964,83952632,2,2,0,0,0,2,0,126,17,19,11,36
3965,1007328249,1,1,0,1,0,0,0,180,24,11,10,23
3966,888052729,1,0,0,0,1,0,0,106,2,3,6,5
3967,408493051,37,17,13,11,7,0,6,12379,538,336,261,414
3968,75308028,1,1,0,0,0,0,1,67,5,1,5,27
3969,432446460,1,0,1,0,0,0,0,242,11,5,3,8
3970,158964731,4,0,1,1,2,0,0,1039,49,18,20,27
3971,410590205,1,0,0,0,0,1,0,12,2,6,9,6
3972,139795450,8,3,0,0,0,0,8,279,33,21,76,137
3973,51223555,2,0,1,1,0,0,0,274,9,6,15,3
3974,154573829,2,0,1,0,0,0,1,213,8,11,14,17
3975,415538183,1,0,0,1,0,0,0,81,3,1,7,3
3976,167582728,3,1,0,0,0,3,0,95,10,20,17,31
3977,140909576,21,12,0,0,0,3,18,746,96,77,154,329
3978,854563850,1,1,0,0,0,0,1,60,0,4,4,17
3979,201726991,3,1,0,0,0,3,0,345,11,8,13,35
3980,1139743762,2,0,0,2,0,0,0,619,5,13,17,10
3981,128490514,3,1,0,0,3,0,0,463,25,12,30,34
3982,107977751,1,0,0,1,0,0,0,181,1,4,8,11
3983,244259864,4,2,3,1,0,0,0,1086,47,49,19,29
3984,179510301,44,18,4,8,28,3,1,6899,360,237,292,557
3985,1248664606,141,88,120,11,5,2,3,42592,1154,1459,534,1445
3986,101784607,9,6,1,3,3,2,0,1476,91,51,39,145
3987,1011457057,107,58,21,54,31,0,1,25622,1042,769,520,1066
3988,197401637,4,2,3,0,0,1,0,916,29,44,27,38
3989,272047144,1,1,0,0,0,1,0,79,2,5,5,18
3990,1242504233,1,0,1,0,0,0,0,65,6,0,4,5
3991,377003050,1,0,0,0,1,0,0,60,13,1,9,3
3992,258481195,290,141,1,2,1,33,253,12570,486,873,2395,3182
3993,137075756,2,1,0,0,0,2,0,72,0,4,26,45
3994,124623920,1,0,0,0,1,0,0,58,7,2,7,2
3995,848010288,1,1,0,0,1,0,0,121,5,6,4,8
3996,168598578,2,1,0,2,0,0,0,232,39,11,9,6
3997,364518450,48,21,1,3,6,34,4,2779,147,287,342,596
3998,916069426,2,1,0,0,0,2,0,78,9,20,8,28
3999,402103349,33,13,1,1,4,21,6,2408,89,136,203,386
4000,916462645,1,0,0,0,0,1,0,26,1,2,12,11
4001,312974387,1,0,0,0,0,1,0,23,10,4,9,11
4002,312056888,2,2,2,0,0,0,0,256,29,31,2,24
4003,249404476,1,0,0,0,1,0,0,105,9,4,9,21
4004,216538175,2,0,0,0,2,0,0,177,6,5,19,8
4005,1044126784,1,0,1,0,0,0,0,54,2,0,5,3
4006,144251972,22,9,0,0,0,3,19,1074,69,68,183,331
4007,408034373,2,0,0,0,0,1,1,36,1,1,18,9
4008,165387334,10,6,0,0,0,8,2,1235,39,67,73,201
4009,881073221,1,1,1,0,0,0,0,251,14,5,0,6
4010,399285332,1,1,0,0,0,0,1,17,13,4,6,14
4011,156179541,9,3,5,3,0,1,0,2014,165,71,44,74
4012,209165399,17,8,13,2,2,0,0,4572,198,133,67,163
4013,372055131,1,1,0,0,0,0,1,1,3,3,2,4
4014,350592092,2,2,0,0,2,0,0,274,8,15,7,32
4015,907025501,1,0,0,0,0,1,0,31,3,1,7,3
4016,1024695389,1,1,0,0,1,0,0,79,16,15,6,4
4017,180001887,5,5,0,1,0,4,0,410,9,16,19,72
4018,125344865,1,0,0,0,1,0,0,74,5,0,7,8
4019,913972322,1,0,0,1,0,0,0,66,3,0,5,1
4020,328670307,10,3,0,0,0,0,10,239,28,19,80,101
4021,187866212,3,2,2,1,0,0,0,813,30,33,12,24
4022,222272613,6,4,2,2,1,1,0,1638,102,49,31,79
4023,396598374,1,0,1,0,0,0,0,109,10,5,5,8
4024,186063974,10,6,1,4,2,2,1,1932,108,107,65,181
4025,334109802,4,2,0,0,0,3,1,251,26,11,23,62
4026,403217514,1,1,0,0,0,0,1,19,3,3,7,25
4027,438213742,6,3,0,0,0,5,1,222,25,15,44,73
4028,214735983,417,220,0,1,19,348,49,29944,2015,1621,2479,5310
4029,1010375792,1,0,0,1,0,0,0,63,15,6,8,2
4030,285383794,5,0,1,1,0,2,1,812,81,27,42,44
4031,73374835,6,5,1,3,2,0,0,857,62,24,11,43
4032,888314998,4,1,2,0,1,1,0,413,53,23,16,53
4033,124066939,7,3,1,0,3,1,2,618,23,22,26,83
4034,171580541,2,0,0,0,1,0,1,59,5,1,14,6
4035,109255806,11,5,4,6,1,0,0,2659,107,76,48,107
4036,205069437,1,0,0,1,0,0,0,7,0,0,8,0
4037,197598337,1,1,0,0,0,0,1,44,1,3,7,15
4038,313105537,5,1,0,0,0,0,5,214,7,28,48,118
4039,864984193,1,0,0,0,1,0,0,67,9,1,5,1
4040,341056648,1,1,0,0,0,1,0,8,0,0,6,11
4041,922655885,6,0,0,0,1,5,0,585,30,33,56,52
4042,302783629,1,0,0,0,0,0,1,10,2,1,8,4
4043,101653647,1,0,0,0,0,1,0,8,1,1,6,4
4044,1069849744,72,39,0,0,7,47,18,8592,229,350,577,730
4045,335256721,1,0,0,0,0,0,1,2,0,0,4,3
4046,305077395,4,1,0,0,0,1,3,174,20,9,30,51
4047,115317909,3,0,0,0,0,0,3,76,5,12,27,32
4048,1032428696,1,0,0,0,0,0,1,1,0,0,7,2
4049,149068953,30,16,0,0,3,26,1,2633,112,126,143,415
4050,259595416,6,2,1,3,2,0,0,831,147,51,32,29
4051,912301211,1,0,0,0,1,0,0,129,59,0,5,2
4052,88317081,1,1,0,0,0,0,1,34,1,6,8,20
4053,433167516,2,1,0,0,2,0,0,217,7,7,15,25
4054,151297182,4,2,0,1,2,1,0,345,60,18,22,30
4055,54795423,4,2,0,0,0,1,3,194,10,17,44,57
4056,226827422,3,1,0,2,1,0,0,439,28,27,15,33
4057,182492319,6,6,4,2,0,0,0,1204,82,48,10,52
4058,240458913,1,0,0,0,1,0,0,77,6,6,9,12
4059,248945819,1,0,0,0,1,0,0,131,14,6,9,15
4060,102177957,7,2,0,1,6,0,0,1432,52,47,53,111
4061,134093992,2,2,0,0,0,0,2,63,4,8,9,42
4062,132291754,16,2,0,6,10,0,0,2096,128,48,68,118
4063,1023351978,2,1,1,1,0,0,0,650,10,7,5,12
4064,132717738,2,1,0,0,1,1,0,92,8,12,22,31
4065,297737389,1,1,1,0,0,0,0,203,10,8,3,14
4066,130456751,2,1,0,0,0,2,0,26,2,4,13,21
4067,139271347,6,2,0,0,0,1,5,186,11,6,39,48
4068,334699700,2,0,0,0,0,1,1,85,7,2,8,9
4069,336338100,1,1,0,0,0,0,1,44,9,1,12,24
4070,323329209,47,19,1,7,17,9,13,7597,417,253,466,674
4071,187833531,1,0,0,0,0,1,0,11,1,5,10,12
4072,201137341,1,0,1,0,0,0,0,100,9,3,5,3
4073,206642367,254,132,205,34,6,1,8,81533,2954,1892,821,1931
4074,457317567,4,0,0,3,1,0,0,693,38,18,15,33
4075,1014766785,76,39,20,19,28,8,1,19216,986,744,539,1038
4076,173579458,5,1,0,2,3,0,0,819,33,28,31,76
4077,189865155,1,0,1,0,0,0,0,85,12,0,6,6
4078,424549572,51,25,15,1,1,4,30,5932,218,232,268,524
4079,1004346563,37,22,1,1,29,4,2,5983,385,175,170,429
4080,390765760,6,2,1,5,0,0,0,1531,44,62,38,45
4081,425434312,1,1,0,1,0,0,0,244,23,9,4,21
4082,88153289,176,88,3,3,13,141,16,12681,405,617,1077,2259
4083,322739402,9,3,1,4,4,0,0,1657,99,60,60,67
4084,891133129,1,0,0,0,1,0,0,103,13,2,8,8
4085,1154489546,1,0,0,0,0,1,0,9,2,0,4,0
4086,365337807,51,30,6,15,23,6,1,10610,519,305,266,588
4087,141696208,4,2,0,1,3,0,0,645,39,49,38,62
4088,310975696,1,0,0,0,0,0,1,5,2,4,9,15
4089,890870997,2,1,0,2,0,0,0,336,23,11,6,26
4090,121314518,6,3,1,4,1,0,0,1826,95,67,28,100
4091,1050778839,15,13,0,0,0,5,10,509,32,50,126,247
4092,166010072,2,1,1,1,0,0,0,365,40,15,10,15
4093,224664793,1,0,0,0,0,1,0,23,4,2,8,6
4094,292101338,3,2,1,0,2,0,0,437,32,11,15,49
4095,120331482,1,1,0,0,0,0,1,28,1,7,3,15
4096,142712028,40,19,34,3,3,0,0,11984,305,347,129,332
4097,294198493,1,1,1,0,0,0,0,460,1,8,3,22
4098,1233132768,1,1,0,0,0,1,0,30,1,6,3,11
4099,284925154,1,1,0,0,0,1,0,38,6,4,7,29
4100,149560547,3,2,0,0,0,1,2,67,19,11,12,26
4101,162077924,233,105,0,0,0,22,211,8910,378,474,1295,2603
4102,65674469,40,20,26,14,0,0,0,14607,481,277,142,389
4103,123051238,208,119,1,1,18,166,22,14958,955,607,1151,2710
4104,112467171,2,1,0,0,0,2,0,52,9,4,20,31
4105,313400555,1,1,0,1,0,0,0,265,21,6,5,11
4106,277159148,2,2,0,1,1,0,0,374,44,32,8,47
4107,73178349,1,0,1,0,0,0,0,72,12,3,4,2
4108,348364012,1,1,0,0,0,0,1,0,0,0,1,0
4109,219225327,79,46,2,9,52,10,6,11702,608,366,428,1137
4110,192388336,2,1,0,1,1,0,0,737,60,12,18,28
4111,49454319,1,0,0,1,0,0,0,175,7,1,7,7
4112,104963314,236,125,58,133,39,3,3,57479,2775,2024,1037,2819
4113,225123575,1,0,1,0,0,0,0,360,42,8,5,6
4114,152935675,2,2,0,2,0,0,0,478,18,13,13,29
4115,333061372,1,0,0,1,0,0,0,117,10,5,7,5
4116,108567805,5,1,0,0,5,0,0,670,35,20,47,80
4117,374349051,1,1,0,0,0,1,0,63,4,2,5,10
4118,86744322,4,2,0,0,0,0,4,71,8,9,22,39
4119,204039,10,2,0,0,1,6,3,451,26,41,66,129
4120,316710153,1,0,0,0,0,0,1,1,3,1,4,2
4121,203332875,1,0,0,0,0,0,1,35,6,0,8,7
4122,107781387,2,1,1,1,0,0,0,226,26,7,9,28
4123,301997323,7,3,0,0,0,1,6,188,11,27,65,101
4124,131800334,4,0,0,0,0,4,0,254,20,9,33,34
4125,216243471,14,5,1,11,2,0,0,3126,94,91,69,71
4126,277486874,2,0,1,1,0,0,0,157,11,1,13,2
4127,155852060,3,0,2,1,0,0,0,181,17,4,17,12
4128,429268252,4,1,0,0,0,2,2,176,7,14,27,47
4129,97590558,503,272,385,95,15,1,7,177005,8017,3578,1605,4213
4130,86809886,33,12,10,11,11,1,0,7933,381,268,205,368
4131,308223261,1,0,0,1,0,0,0,88,15,4,9,4
4132,1047174434,137,72,11,30,84,11,1,37622,958,869,883,1474
4133,174988578,6,2,0,2,3,0,1,944,50,44,53,64
4134,448470307,2,0,0,0,0,1,1,25,1,0,22,9
4135,359210278,9,3,2,1,6,0,0,1561,60,45,58,92
4136,100375847,4,1,4,0,0,0,0,799,71,26,13,24
4137,162667814,3,0,0,1,0,1,1,273,18,6,35,30
4138,179313961,390,175,38,244,99,6,3,82920,3913,2452,1807,3741
4139,100343082,2,1,0,0,0,0,2,121,5,9,25,24
4140,914038057,2,0,0,1,1,0,0,198,12,3,14,12
4141,337845548,1,1,0,0,0,0,1,35,2,7,9,15
4142,194125101,2,0,0,0,1,1,0,250,11,2,16,3
4143,220175662,1,0,0,0,0,1,0,2,5,1,3,4
4144,153885996,2,0,0,0,1,1,0,234,21,7,12,15
4145,141073713,4,1,0,0,0,4,0,140,6,20,24,37
4146,352787764,1,0,0,1,0,0,0,99,5,4,9,2
4147,192191797,5,4,3,2,0,0,0,1208,66,66,19,59
4148,92806456,2,0,0,2,0,0,0,358,34,8,17,10
4149,124755257,9,3,0,0,5,0,4,600,67,30,61,131
4150,423304505,1,1,0,0,0,1,0,53,3,1,7,16
4151,203889979,3,1,0,2,1,0,0,514,14,21,21,32
4152,58105145,2,0,0,0,1,1,0,78,16,6,20,14
4153,154410299,1,0,0,1,0,0,0,26,1,0,13,1
4154,121052479,211,98,1,4,21,132,53,18067,709,852,1185,2828
4155,843423040,6,0,2,1,2,1,0,545,54,25,46,15
4156,265461060,1,1,0,0,0,0,1,329,8,10,9,24
4157,279616836,1,0,0,0,1,0,0,22,2,0,4,1
4158,1032953162,1,0,0,0,0,0,1,21,0,1,10,8
4159,322084173,4,3,0,1,1,1,1,481,58,16,21,37
4160,101031246,3,0,0,0,0,0,3,76,6,1,27,27
4161,232168782,1,0,0,0,1,0,0,66,1,0,10,2
4162,350395728,28,8,10,2,2,2,12,2566,127,105,240,207
4163,1026006352,1,0,0,0,0,1,0,11,0,1,19,6
4164,236690771,2,0,1,0,0,1,0,188,14,9,20,11
4165,112631125,1,0,0,0,0,1,0,36,1,0,9,3
4166,181902684,2,0,0,1,1,0,0,476,20,6,24,19
4167,70917469,49,21,0,0,0,11,38,2366,147,103,355,581
4168,233479518,3,2,1,0,0,1,1,174,19,20,17,37
4169,114171232,3,1,0,0,0,1,2,85,3,14,23,35
4170,475700578,6,1,0,1,1,2,2,353,46,18,41,57
4171,100441446,66,39,0,0,0,7,59,2084,212,144,357,792
4172,322051434,1,0,0,1,0,0,0,37,2,0,10,0
4173,200383852,8,3,1,1,1,2,3,647,47,44,69,124
4174,894442861,1,0,0,0,0,1,0,0,0,0,6,1
4175,249470317,1,1,0,0,0,1,0,78,2,7,7,22
4176,203234671,29,13,6,13,6,3,1,5598,259,176,159,291
4177,180428144,47,23,30,12,4,1,0,11275,521,308,204,342
4178,328670578,1,1,0,0,0,1,0,34,4,5,14,27
4179,200547698,5,2,0,0,1,1,3,115,34,10,31,33
4180,320216436,1,0,0,0,0,0,1,34,5,2,6,10
4181,338828660,4,2,0,0,0,0,4,131,10,28,25,50
4182,372022646,50,32,1,0,1,37,11,2693,211,179,333,716
4183,371596660,1,1,0,0,0,1,0,41,5,0,1,10
4184,327589235,4,3,1,3,0,0,0,1311,66,35,24,44
4185,211230073,3,1,0,0,0,0,3,25,8,6,27,19
4186,245341556,2,2,1,1,0,0,0,345,32,23,2,21
4187,208969084,1,1,0,1,0,0,0,245,8,9,2,10
4188,137895298,616,279,309,249,50,1,7,192221,9360,4385,2014,4893
4189,79175043,38,14,0,0,1,2,35,1667,61,101,330,424
4190,303209859,1,1,0,1,0,0,0,323,22,12,5,8
4191,397352326,3,2,3,0,0,0,0,732,21,23,7,35
4192,400498055,2,1,0,1,1,0,0,394,66,24,14,22
4193,188849543,1,0,0,0,0,0,1,18,2,2,10,9
4194,319495561,2,0,2,0,0,0,0,411,11,1,11,6
4195,1058446735,9,7,5,4,0,0,0,2748,159,102,34,81
4196,892345744,8,5,0,0,0,2,6,260,12,25,57,92
4197,431332755,1,0,1,0,0,0,0,495,27,7,8,11
4198,420945300,1,0,0,0,0,1,0,10,3,4,7,5
4199,392699285,7,4,0,0,0,7,0,174,27,17,39,91
4200,1114250648,1,0,0,0,0,0,1,27,5,1,10,7
4201,57351577,1,1,1,0,0,0,0,219,37,12,2,13
4202,234003866,1,0,0,1,0,0,0,364,18,9,6,11
4203,197500314,1,1,0,0,0,0,1,36,3,2,6,25
4204,197369244,2,1,0,0,0,0,2,12,9,7,9,22
4205,85925273,1,1,0,0,0,0,1,0,0,0,0,0
4206,108928414,21,11,17,4,0,0,0,7484,227,189,78,176
4207,1069129124,4,1,0,1,3,0,0,398,22,4,22,21
4208,410590632,10,1,1,2,0,4,3,761,22,17,110,63
4209,83795369,10,2,1,0,0,6,3,1321,30,51,86,134
4210,369302953,1,1,1,0,0,0,0,260,11,20,0,12
4211,239934891,8,4,0,1,7,0,0,1567,85,47,53,124
4212,184098221,4,2,0,0,4,0,0,631,45,20,17,51
4213,358817197,3,2,0,0,3,0,0,371,18,8,18,39
4214,379362737,1,0,0,0,0,0,1,26,2,2,5,16
4215,241114546,1,0,0,0,0,0,1,37,3,1,12,13
4216,293379507,2,1,2,0,0,0,0,658,24,8,2,22
4217,401972660,1,0,0,0,0,1,0,23,1,1,9,4
4218,152313269,22,14,13,5,4,0,0,5263,364,242,74,218
4219,869342646,1,0,0,0,1,0,0,6,0,0,6,0
4220,140254644,3,1,1,2,0,0,0,313,20,14,10,12
4221,381558195,16,4,10,1,3,2,0,3995,137,123,91,121
4222,1147248057,2,2,0,0,0,2,0,32,6,13,9,36
4223,184360378,16,7,0,3,3,7,3,1315,77,92,156,198
4224,881827260,2,1,1,1,0,0,0,762,6,18,6,21
4225,997105084,8,2,0,0,1,5,2,927,39,45,62,137
4226,205266364,14,9,2,5,7,0,0,1628,86,91,52,155
4227,183213504,1,1,0,0,0,0,1,91,6,4,15,31
4228,140680642,174,68,0,2,39,119,14,14019,565,551,1093,1974
4229,114662850,21,9,0,2,0,5,14,1163,67,70,154,264
4230,117906884,21,7,0,1,10,8,2,2419,80,94,172,273
4231,1015520707,3,1,0,0,0,0,3,98,12,5,21,34
4232,207723973,2,1,0,1,1,0,0,321,14,11,10,25
4233,213196231,1,1,0,1,0,0,0,183,2,11,7,30
4234,420584904,1,0,0,0,0,0,1,16,2,2,16,10
4235,897523146,1,0,1,0,0,0,0,221,16,17,10,12
4236,856399307,33,19,2,2,8,9,12,3044,173,213,272,498
4237,175021516,20,8,7,3,4,5,1,2719,198,126,154,283
4238,886742476,41,22,34,7,0,0,0,13979,301,342,155,352
4239,289119694,3,1,0,0,1,0,2,92,8,2,23,32
4240,893492685,1,0,0,0,0,0,1,24,0,5,11,14
4241,473144790,2,0,0,0,0,2,0,48,3,1,14,9
4242,224894425,4,3,1,3,0,0,0,1410,83,42,22,55
4243,1251319262,82,44,56,15,9,2,0,21912,602,907,355,859
4244,416816606,1,0,1,0,0,0,0,115,6,1,10,0
4245,355573216,2,2,0,0,1,1,0,219,29,19,12,31
4246,327130593,1,0,0,0,1,0,0,46,7,0,11,3
4247,162209250,1,1,1,0,0,0,0,459,6,15,4,25
4248,20356581,4,2,0,0,0,0,4,183,15,10,33,59
4249,259595751,1,0,0,0,1,0,0,57,12,3,5,3
4250,124231143,28,10,2,1,3,11,11,2668,137,97,213,333
4251,1003593193,6,3,0,0,0,5,1,316,23,16,40,88
4252,374316521,8,2,1,1,3,2,1,290,20,54,62,91
4253,360029678,1,0,0,0,0,0,1,29,2,2,14,13
4254,179510766,1,0,0,0,0,1,0,19,0,2,7,7
4255,1015946735,1,0,1,0,0,0,0,35,3,3,4,1
4256,98704881,1,1,0,1,0,0,0,129,31,12,1,7
4257,328834544,5,3,0,0,0,4,1,419,43,22,39,74
4258,276569588,6,4,1,2,3,0,0,1484,124,41,31,102
4259,317726197,1,0,0,0,1,0,0,174,16,5,7,9
4260,142220790,1,1,0,0,0,0,1,14,0,2,13,37
4261,186785269,1,1,0,1,0,0,0,318,11,8,3,24
4262,398171637,2,1,0,0,2,0,0,360,27,2,6,24
4263,482876921,1,1,1,0,0,0,0,354,34,8,2,20
4264,139795962,1,1,0,1,0,0,0,157,24,6,3,26
4265,63741433,1,0,0,1,0,0,0,84,6,2,4,5
4266,878681591,1,0,0,0,0,1,0,40,8,1,8,9
4267,1147149823,2,0,0,2,0,0,0,220,28,5,8,13
4268,162176514,2,0,1,1,0,0,0,86,8,2,6,4
4269,247471619,7,4,0,0,0,2,5,188,9,23,49,99
4270,476454404,1,0,0,1,0,0,0,56,6,0,5,3
4271,316415494,8,3,0,0,0,6,2,339,13,19,65,75
4272,992747016,10,3,0,0,1,8,1,710,30,36,51,95
4273,136650250,30,13,1,5,23,1,0,4897,178,143,181,323
4274,186162699,24,8,1,2,1,12,8,1150,58,90,181,275
4275,137567759,2,2,1,1,0,0,0,674,21,24,6,24
4276,192716304,2,0,2,0,0,0,0,456,29,22,12,26
